STATION,CAST,NISKIN,CTD_PRES,PRES_QF,CTD_TEMP,TEMP_QF,CTD_PSAL,SAL_QF,CTD_DENS,DENS_QF,CTD_OXY,OXY_QF,CTD_FCHL,FCHL_QF,OXYGEN,OXYGEN_QF,SILCAT,SILCAT_QF,PHSPHT,PHSPHT_QF,NITRIT,NITRIT_QF,NITRAT,NITRAT_QF,CHLC3,CHLC3_QF,CHLC2,CHL2_QF,CHLDA,CHLDA_QF,PERI,PERI_QF,PHDA,PHDA_QF,BUT,BUT_QF,FUCO,FUCO_QF,NEO,NEO_QF,PRAS,PRAS_QF,VIOLA,VIOLA_QF,HEX,HEX_QF,DIADINO,DIADINO_QF,ALLO,ALLO_QF,DIATO,DIATO_QF,ZEA,ZEA_QF,LUT,LUT_QF,BCHLA,BCHLA_QF,DVCHLB,DVCHLB_QF,CHLB,CHLB_QF,TCHLB,TCHLB_QF,DVCHLA,DVCHLA_QF,CHLA,CHLA_QF,TCHLA,TCHLA_QF,PHYTNA,PHYTNA_QF,TCAR,TCAR_QF
1.2880850245785154,0.0,0.0,1.7209121016305455,0.0,1.7532462887700933,0.0,1.7511361736864839,0.0,1.5479385043817018,0.0,1.7209121016305455,0.0,1.9740258269101483,1.4217121874592307e-15,1.8021348899247183,2.8669588828741483e-16,1.8190977108909958,0.0,1.992742771716463,0.0,3.4476331374659606,0.0,1.8100593978040518,-9.123085189716568e-16,2.723890737143177,0.0,2.7106154527167217,0.0,12.409673645990853,4.568008285693734e-16,3.0512044119110566,0.0,4.009991374482719,3.2164382813134317e-16,2.698970093726597,0.0,2.8672258427292086,0.0,4.0101823340614144,0.0,4.413626642216296,0.0,3.456300362610312,0.0,2.6260443545036902,0.0,2.8077639727366677,0.0,3.3556502310540446,0.0,5.071086071824833,0.0,2.7749349409063955,0.0,8.26956369832676,0.0,3.9907708447971473,-2.9350281751795943e-16,3.944990876079555,0.0,2.7906846715223574,0.0,2.828965333795113,0.0,3.234712350004291,0.0,2.6034165586355513,0.0,2.625971158618055,0.0,3.807601073444737,0.0,2.80054620926198,0.0
-0.1080910510135818,-1.6176783106919366,-1.5862640909488452,-0.9386793281621157,0.0,-1.696107902000571,0.0,-1.1858026329131979,0.0,0.7814749437409048,0.0,-0.08939803125353483,0.0,-1.1019990423436898,-0.353402539351886,0.0018516237426837042,-0.2389490884825054,1.3308327857566555,0.0,1.806841399693561,-0.11507969243857451,2.09064193302913,-0.34160635138064255,1.7058397816600592,-0.1867578320948954,-0.6429598550194421,0.8015252109068434,-0.6352523131509041,0.7995277574430816,-0.08058229640253801,0.8015252109068434,-0.5637105839306221,0.7810696231044695,-0.38128560905443576,0.7548476669973805,-0.6393452135722971,0.7995277574430816,-0.6227892390222174,0.8015252109068434,-0.41865906027840666,0.7575263334256521,-0.33715203516930037,0.7535006232483185,-0.5386776851495564,0.7777539519388165,-0.6433281350390567,0.7995277574430816,-0.6219074795414383,0.793690090443264,-0.5162538817006223,0.7745833964939026,-0.30693415697887155,0.7549199683067855,-0.5994956061496165,0.7899343766980697,-0.1743254534561636,0.777645873603856,-0.49703675576070877,0.7660542972717009,-0.39170122173839544,0.7543806926322519,-0.6096053439682247,0.7917981185406019,-0.6056792620657945,0.7917981185406019,-0.49926950998949127,0.7673641716593,-0.6508541396588878,0.8015252109068434,-0.6476926182114238,0.8015252109068434,-0.4145133361448392,0.757526333425652,-0.6174432587349247,0.7956095097953649
-0.1080910510135818,-1.6176783106919366,-1.2690112727590763,-1.1845239141093367,0.0,-1.7194143492355078,0.0,-1.1617293640066433,0.0,0.7267275465522764,0.0,-0.15644655469368596,0.0,-0.6496424439240078,-0.353402539351886,-0.07642156174349173,-0.2389490884825054,1.3565309397110945,0.0,1.806841399693561,-0.11507969243857451,1.2764472103670317,-0.34160635138064255,1.7840044937680537,-0.1867578320948954,-0.6429598550194421,0.8015252109068434,-0.6352523131509041,0.7995277574430816,-0.08058229640253801,0.8015252109068434,-0.5637105839306221,0.7810696231044695,-0.38128560905443576,0.7548476669973805,-0.6393452135722971,0.7995277574430816,-0.6227892390222174,0.8015252109068434,-0.41865906027840666,0.7575263334256521,-0.33715203516930037,0.7535006232483185,-0.5386776851495564,0.7777539519388165,-0.6433281350390567,0.7995277574430816,-0.6219074795414383,0.793690090443264,-0.5162538817006223,0.7745833964939026,-0.30693415697887155,0.7549199683067855,-0.5994956061496165,0.7899343766980697,-0.1743254534561636,0.777645873603856,-0.49703675576070877,0.7660542972717009,-0.39170122173839544,0.7543806926322519,-0.6096053439682247,0.7917981185406019,-0.6056792620657945,0.7917981185406019,-0.49926950998949127,0.7673641716593,-0.6508541396588878,0.8015252109068434,-0.6476926182114238,0.8015252109068434,-0.4145133361448392,0.757526333425652,-0.6174432587349247,0.7956095097953649
-0.1080910510135818,-1.6176783106919366,-0.9517584545693072,-1.5197665313100923,0.0,-1.6728014547656338,0.0,-0.9450699438476503,0.0,0.6446064507693339,0.0,-0.8269317890951973,0.0,-0.19728584550432576,-0.353402539351886,-0.67651598380417,-0.2389490884825054,1.2537383238933386,0.0,1.806841399693561,-0.11507969243857451,1.0050489694796654,-0.34160635138064255,1.7579495897320554,-0.1867578320948954,-0.6429598550194421,0.8015252109068434,-0.6352523131509041,0.7995277574430816,-0.08058229640253801,0.8015252109068434,-0.5637105839306221,0.7810696231044695,-0.38128560905443576,0.7548476669973805,-0.6393452135722971,0.7995277574430816,-0.6227892390222174,0.8015252109068434,-0.41865906027840666,0.7575263334256521,-0.33715203516930037,0.7535006232483185,-0.5386776851495564,0.7777539519388165,-0.6433281350390567,0.7995277574430816,-0.6219074795414383,0.793690090443264,-0.5162538817006223,0.7745833964939026,-0.30693415697887155,0.7549199683067855,-0.5994956061496165,0.7899343766980697,-0.1743254534561636,0.777645873603856,-0.49703675576070877,0.7660542972717009,-0.39170122173839544,0.7543806926322519,-0.6096053439682247,0.7917981185406019,-0.6056792620657945,0.7917981185406019,-0.49926950998949127,0.7673641716593,-0.6508541396588878,0.8015252109068434,-0.6476926182114238,0.8015252109068434,-0.4145133361448392,0.757526333425652,-0.6174432587349247,0.7956095097953649
-0.1080910510135818,-1.6176783106919366,-0.6345056363795382,1.0504268672290344,0.0,-1.4863498768861385,0.0,-0.8247035993148765,0.0,0.5351116563920771,0.0,-1.4750675156833248,0.0,-0.709956657046632,-0.353402539351886,-1.2766104058648482,-0.2389490884825054,1.1252475541211437,0.0,1.806841399693561,-0.11507969243857451,0.7336507285922994,-0.34160635138064255,1.7318946856960573,-0.1867578320948954,-0.6429598550194421,0.8015252109068434,-0.6352523131509041,0.7995277574430816,-0.08058229640253801,0.8015252109068434,-0.5637105839306221,0.7810696231044695,-0.38128560905443576,0.7548476669973805,-0.6393452135722971,0.7995277574430816,-0.6227892390222174,0.8015252109068434,-0.41865906027840666,0.7575263334256521,-0.33715203516930037,0.7535006232483185,-0.5386776851495564,0.7777539519388165,-0.6433281350390567,0.7995277574430816,-0.6219074795414383,0.793690090443264,-0.5162538817006223,0.7745833964939026,-0.30693415697887155,0.7549199683067855,-0.5994956061496165,0.7899343766980697,-0.1743254534561636,0.777645873603856,-0.49703675576070877,0.7660542972717009,-0.39170122173839544,0.7543806926322519,-0.6096053439682247,0.7917981185406019,-0.6056792620657945,0.7917981185406019,-0.49926950998949127,0.7673641716593,-0.6508541396588878,0.8015252109068434,-0.6476926182114238,0.8015252109068434,-0.4145133361448392,0.757526333425652,-0.6174432587349247,0.7956095097953649
-0.1080910510135818,-1.6176783106919366,-0.3172528181897691,0.6034367109613602,0.0,-1.346511193476517,0.0,-0.6802639858755478,0.0,0.4256168620148204,0.0,-1.7209121016305455,0.0,-0.07665741925907722,-0.353402539351886,-1.5114299623233745,-0.2389490884825054,0.6369826289868034,0.0,1.5279893416592079,-0.11507969243857451,0.19085424681756713,-0.34160635138064255,1.6537299735880628,-0.1867578320948954,-0.6429598550194421,0.8015252109068434,-0.6352523131509041,0.7995277574430816,-0.08058229640253801,0.8015252109068434,-0.5637105839306221,0.7810696231044695,-0.38128560905443576,0.7548476669973805,-0.6393452135722971,0.7995277574430816,-0.6227892390222174,0.8015252109068434,-0.41865906027840666,0.7575263334256521,-0.33715203516930037,0.7535006232483185,-0.5386776851495564,0.7777539519388165,-0.6433281350390567,0.7995277574430816,-0.6219074795414383,0.793690090443264,-0.5162538817006223,0.7745833964939026,-0.30693415697887155,0.7549199683067855,-0.5994956061496165,0.7899343766980697,-0.1743254534561636,0.777645873603856,-0.49703675576070877,0.7660542972717009,-0.39170122173839544,0.7543806926322519,-0.6096053439682247,0.7917981185406019,-0.6056792620657945,0.7917981185406019,-0.49926950998949127,0.7673641716593,-0.6508541396588878,0.8015252109068434,-0.6476926182114238,0.8015252109068434,-0.4145133361448392,0.757526333425652,-0.6174432587349247,0.7956095097953649
-0.1080910510135818,-1.6176783106919366,0.0,-0.2458445859472208,0.0,-1.369817640711454,0.0,-0.8487768682214312,0.0,0.0697587802887361,0.0,-0.8939803125353484,0.0,0.1042852201087956,-0.353402539351886,-0.7026070456328951,-0.2389490884825054,0.148717703852463,0.0,1.2491372836248549,-0.11507969243857451,1.2764472103670317,-0.34160635138064255,1.4192358372640796,-0.1867578320948954,-0.5205289243953468,-1.255722830420721,-0.5755046744746966,-1.2673569488486258,-0.08058229640253801,-1.2557228304207204,-0.5637105839306221,-0.46218331703081006,-0.19831573474038763,-1.7801236259097093,-0.5157039058945603,-1.2673569488486258,-0.4742779589476886,-1.255722830420721,-0.41865906027840666,-0.643783640719098,-0.33715203516930037,-0.77836863061625,-0.5386776851495564,-0.47971700447669796,-0.6433281350390567,-0.38154921758075117,-0.6219074795414383,-0.40462632061813436,-0.5162538817006223,-0.4977989294800812,-0.30693415697887155,-0.8431236759440045,-0.47451669699939386,-1.3283473598206346,-0.1743254534561636,-1.1009025896901652,-0.49703675576070877,-0.5557648823343717,-0.39170122173839544,-0.7069353660516075,-0.6096053439682247,-0.4125170444742394,-0.6056792620657945,-0.4125170444742394,-0.49926950998949127,-0.5456811887355021,-0.5441567397148078,-1.255722830420721,-0.5385704923171079,-1.255722830420721,-0.4145133361448392,-0.6437836407190979,-0.5490834693749866,-1.2911716375511155
-0.1080910510135818,-1.6176783106919366,0.3172528181897691,-0.8939803125353484,0.0,-1.4164305351813278,0.0,-1.2820957085394171,0.0,-0.25872560284303403,0.0,0.2234950781338371,0.0,0.22491364635404412,-0.353402539351886,0.31494436568738543,-0.2389490884825054,-0.10826383569192671,0.0,0.22667973749889356,-0.11507969243857451,1.5478454512543978,-0.34160635138064255,0.5333691000401426,-0.1867578320948954,-0.21445159783510878,-1.255722830420721,-0.4560093971222813,-1.2673569488486258,-0.08058229640253801,-1.2557228304207204,-0.5637105839306221,-0.46218331703081006,0.5335637625158048,-1.7801236259097093,-0.3920625982168235,-1.2673569488486258,0.19402280138769085,-1.255722830420721,-0.41865906027840666,-0.643783640719098,-0.33715203516930037,-0.77836863061625,-0.5386776851495564,-0.47971700447669796,-0.3708804275771611,-1.2673569488486258,-0.47596401348705086,-1.3033636289141832,-0.5162538817006223,-0.4977989294800812,-0.30693415697887155,-0.8431236759440045,-0.47451669699939386,-1.3283473598206346,-0.1743254534561636,-1.1009025896901652,-0.49703675576070877,-0.5557648823343717,-0.39170122173839544,-0.7069353660516075,-0.47882495875704845,-1.3157534167353704,-0.5383332895979335,-1.3157534167353704,-0.49926950998949127,-0.5456811887355021,-0.2774132398546079,-1.255722830420721,-0.2657651775813179,-1.255722830420721,0.5033376224615903,-1.6947661213276601,-0.48072368001504856,-1.2911716375511155
-0.1080910510135818,-1.6176783106919366,0.6345056363795382,1.6315140703770108,0.0,-0.6473177764284095,0.0,-1.4265353219787456,0.0,-1.0525628620781453,0.0,1.2739219453628714,0.0,1.099469736632096,-0.353402539351886,1.2803136533502157,-0.2389490884825054,-0.5965287608262672,0.0,-0.7957778086270678,-0.11507969243857451,1.0050489694796654,-0.34160635138064255,-0.5348819654357814,-0.1867578320948954,1.3159350349660817,-1.255722830420721,1.2766721244877393,-1.2673569488486258,-0.08058229640253801,-1.2557228304207204,0.05347002511551814,-1.3946230221322697,1.6313830084000935,-1.7801236259097093,1.648018978465834,-1.2673569488486258,1.8276468822075072,-1.255722830420721,0.9292491901728432,-1.6947661213276604,2.9133807440945287,-1.9272705710146762,-0.1391798803735696,-1.422820221788334,1.0458476512246961,-1.2673569488486258,0.034838117703305346,-1.3033636289141832,0.7743808225509334,-1.452085673960569,-0.30693415697887155,-0.8431236759440045,-0.09957996954872582,-1.3283473598206346,-0.1743254534561636,-1.1009025896901652,0.6249151443787552,-1.5471292670389263,0.09015345579693233,-1.8029224100645018,1.352100434199419,-1.3157534167353704,1.1453160220985898,-1.3157534167353704,0.4342259550089544,-1.5304652090316035,1.3763964592786317,-1.255722830420721,1.2619445849391056,-1.255722830420721,1.054048197625448,-1.6947661213276601,0.8181123178237751,-1.2911716375511155
-0.1080910510135818,-1.6176783106919366,0.9517584545693072,0.3799416328275231,0.0,-0.41425330407904026,0.0,-1.6191214732311838,0.0,-1.2441787522383445,0.0,1.542116039123476,0.0,1.943868720348836,-0.353402539351886,1.6194974571236425,-0.2389490884825054,-1.0076992240972906,0.0,-1.167580552672872,-0.11507969243857451,3.1762348965785945,-0.34160635138064255,-1.0299251421197462,-0.1867578320948954,2.356597945270891,-1.255722830420721,2.4716248980118913,-1.2673569488486258,-0.08058229640253801,-1.2557228304207204,0.7588192925968211,-1.3946230221322697,2.363262505656286,-1.7801236259097093,2.6371494398877284,-1.2673569488486258,2.7187145626546796,-1.255722830420721,3.8176240125683782,-1.6947661213276604,4.163585659196001,-1.9272705710146762,3.2565514602223185,-1.422820221788334,2.135638481072278,-1.2673569488486258,0.6186119819208553,-1.3033636289141832,2.782034806942242,-1.452085673960569,-0.30693415697887155,-0.8431236759440045,1.7751036677046144,-1.3283473598206346,-0.1743254534561636,-1.1009025896901652,1.746867044518219,-1.5471292670389263,-0.39170122173839544,-0.7069353660516075,2.463733708494417,-1.3157534167353704,1.818775746777199,-1.3157534167353704,1.3677214200074002,-1.5304652090316035,2.5500678586635113,-1.255722830420721,2.407726906829423,-1.255722830420721,2.706179923117021,-1.6947661213276601,1.8435091582228467,-1.2911716375511155
